{'position': {'x': 3294.340332, 'y': 220.939468, 'z': -4468.149414}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3245.892822, 'y': 268.775787, 'z': -4330.769043}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3195.416992, 'y': 118.631546, 'z': -4657.904785}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3561.624023, 'y': 318.786469, 'z': -4072.502441}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3142.206299, 'y': 173.498047, 'z': -4529.73291}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3309.122803, 'y': 63.808109, 'z': -4584.317871}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3473.894287, 'y': 343.274841, 'z': -3897.76001}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3571.17041, 'y': 27.0, 'z': -4394.39502}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3204.483643, 'y': 135.657974, 'z': -4550.421387}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3463.564697, 'y': 27.0, 'z': -4449.77002}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3084.55957, 'y': 225.377945, 'z': -4477.491211}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3276.897705, 'y': 78.716629, 'z': -4708.233398}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3483.122314, 'y': 347.745422, 'z': -4166.839844}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3287.181641, 'y': 168.796997, 'z': -4548.155273}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3392.02832, 'y': 52.267715, 'z': -4576.15625}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'suna_sabaku', 'area_no': 21}
{'position': {'x': 3063.884033, 'y': 202.768478, 'z': -4530.765625}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3532.575439, 'y': 27.0, 'z': -4390.99707}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3562.98291, 'y': 320.064911, 'z': -4203.225098}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3552.492676, 'y': 320.195526, 'z': -4204.763184}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3991.678711, 'y': 199.51001, 'z': -4000.472656}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3592.080322, 'y': 253.833038, 'z': -3912.210693}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3619.23999, 'y': 27.0, 'z': -4376.330566}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3255.447266, 'y': 269.452087, 'z': -4377.486816}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3072.266602, 'y': 190.288574, 'z': -4567.479492}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3498.598877, 'y': 347.069214, 'z': -4154.844238}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3408.013184, 'y': 27.0, 'z': -4725.911621}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3560.654541, 'y': 202.086609, 'z': -3568.688721}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3557.406006, 'y': 27.0, 'z': -4400.536133}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3664.013184, 'y': 253.31842, 'z': -3946.685547}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3401.055908, 'y': 30.209209, 'z': -4676.399414}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3344.911865, 'y': 27.0, 'z': -4779.052246}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 4009.280518, 'y': 199.51001, 'z': -4091.355225}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3261.348145, 'y': 27.0, 'z': -4790.85498}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3961.874268, 'y': 209.315872, 'z': -3991.022217}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3181.677246, 'y': 235.213791, 'z': -4441.296387}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3254.461914, 'y': 164.917419, 'z': -4546.108887}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4035.511719, 'y': 199.589951, 'z': -4036.050537}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3121.772705, 'y': 178.992859, 'z': -4544.614746}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3654.551025, 'y': 251.429337, 'z': -3930.724854}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3216.092529, 'y': 249.243896, 'z': -4427.66748}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3809.352539, 'y': 231.709167, 'z': -3935.563965}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3122.453369, 'y': 177.82074, 'z': -4576.375488}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3809.883057, 'y': 199.993896, 'z': -3974.633545}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3645.102783, 'y': 251.757492, 'z': -3907.802979}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3231.475098, 'y': 278.567932, 'z': -4332.98291}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3059.621094, 'y': 245.330994, 'z': -4449.07373}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3156.94751, 'y': 143.557266, 'z': -4587.210938}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3584.512695, 'y': 249.937714, 'z': -3665.118408}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3589.442627, 'y': 27.0, 'z': -4407.836914}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3195.184082, 'y': 249.558212, 'z': -4414.684082}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3420.460693, 'y': 170.53038, 'z': -4409.210449}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3134.516113, 'y': 143.995087, 'z': -4618.578125}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3538.621094, 'y': 301.944946, 'z': -3915.685059}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3419.345215, 'y': 27.0, 'z': -4708.100098}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3947.919434, 'y': 225.840134, 'z': -3950.173584}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3945.365479, 'y': 205.273911, 'z': -4048.450928}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3208.998047, 'y': 97.28212, 'z': -4644.666992}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3944.166748, 'y': 205.27327, 'z': -4026.777832}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3272.388672, 'y': 192.983871, 'z': -4497.987305}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3442.682129, 'y': 200.024414, 'z': -3555.677979}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4013.609375, 'y': 199.993896, 'z': -4041.428223}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3204.127686, 'y': 248.868103, 'z': -4438.446777}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3462.338867, 'y': 27.0, 'z': -4534.881348}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 4049.885742, 'y': 307.509674, 'z': -3897.859863}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3047.65625, 'y': 226.929413, 'z': -4484.797852}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3378.601563, 'y': 287.579865, 'z': -4268.140625}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3920.272705, 'y': 223.503159, 'z': -3983.592529}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4112.947266, 'y': 250.534088, 'z': -3853.925293}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3649.163574, 'y': 27.0, 'z': -4312.47998}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3398.551025, 'y': 159.503967, 'z': -4442.756348}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4030.485107, 'y': 199.509995, 'z': -4000.895996}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3925.557861, 'y': 249.186935, 'z': -3906.933594}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3729.528564, 'y': 268.336426, 'z': -4048.401855}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3465.216309, 'y': 256.94519, 'z': -3653.843994}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3113.069824, 'y': 242.940475, 'z': -4434.166992}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3434.768311, 'y': 29.627745, 'z': -4583.764648}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3433.477051, 'y': 29.869875, 'z': -4584.274414}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3453.95459, 'y': 197.040558, 'z': -4358.191895}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3095.100586, 'y': 249.81842, 'z': -4425.763672}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3188.410645, 'y': 27.0, 'z': -4801.494629}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3197.192871, 'y': 236.160614, 'z': -4447.946289}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3535.531738, 'y': 261.235077, 'z': -3740.827637}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3790.236816, 'y': 27.0, 'z': -4204.82959}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3900.162354, 'y': 201.134048, 'z': -4083.178467}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3729.328369, 'y': 260.324097, 'z': -4111.238281}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3164.693115, 'y': 244.134659, 'z': -4429.535645}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4101.856445, 'y': 200.198334, 'z': -3966.270752}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3658.586914, 'y': 281.301239, 'z': -4135.608398}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3132.174316, 'y': 253.840668, 'z': -4406.547363}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3906.161133, 'y': 249.900131, 'z': -3789.977783}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3364.537109, 'y': 53.032005, 'z': -4548.334961}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3240.202148, 'y': 100.553444, 'z': -4591.233887}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3317.447998, 'y': 50.071735, 'z': -4718.281738}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3267.561523, 'y': 82.213005, 'z': -4597.456055}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3981.211182, 'y': 216.915604, 'z': -3941.799561}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3121.859131, 'y': 236.45134, 'z': -4444.688477}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3273.055908, 'y': 62.770321, 'z': -4645.183105}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3615.484131, 'y': 294.365662, 'z': -4152.19873}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3317.696777, 'y': 50.751404, 'z': -4644.564941}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3294.926514, 'y': 27.0, 'z': -4808.520996}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3453.134766, 'y': 27.0, 'z': -4620.272461}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3702.542969, 'y': 263.120728, 'z': -4147.709473}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3286.553955, 'y': 266.408173, 'z': -4353.994141}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3444.102295, 'y': 331.523865, 'z': -3782.01709}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3931.977783, 'y': 199.93808, 'z': -4140.22168}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4101.791504, 'y': 199.51001, 'z': -4056.628174}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3482.004395, 'y': 27.0, 'z': -4595.868652}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3549.783936, 'y': 320.687164, 'z': -4067.100586}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3397.511475, 'y': 235.574478, 'z': -4314.629395}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3309.953613, 'y': 267.858704, 'z': -4340.542969}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3644.714111, 'y': 307.644257, 'z': -4042.976807}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3249.854004, 'y': 229.704193, 'z': -4439.481445}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3714.160889, 'y': 259.453705, 'z': -4147.587402}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3838.800537, 'y': 216.626419, 'z': -4114.371094}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3324.307617, 'y': 287.74054, 'z': -4297.353516}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3605.897705, 'y': 247.962708, 'z': -3676.820068}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3278.758057, 'y': 61.567818, 'z': -4651.539551}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3429.769043, 'y': 30.667515, 'z': -4593.462891}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3816.890137, 'y': 223.58992, 'z': -4083.278809}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3475.359863, 'y': 27.0, 'z': -4604.914063}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3472.35791, 'y': 338.285339, 'z': -3849.836182}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4042.088135, 'y': 199.51001, 'z': -3986.103027}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3579.007813, 'y': 269.108917, 'z': -4242.362793}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3692.663086, 'y': 250.006149, 'z': -3554.373047}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3924.868896, 'y': 204.543533, 'z': -4045.147949}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4143.250977, 'y': 199.933609, 'z': -4044.214111}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3070.285889, 'y': 196.474747, 'z': -4544.359863}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3250.235107, 'y': 27.0, 'z': -4810.399902}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3717.798828, 'y': 250.377808, 'z': -3546.427002}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3575.73291, 'y': 254.98114, 'z': -3818.106934}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3653.115234, 'y': 287.390015, 'z': -4107.446777}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3447.163818, 'y': 284.905792, 'z': -4244.213379}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3305.16626, 'y': 54.607487, 'z': -4671.574707}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3582.406494, 'y': 204.259338, 'z': -3589.101563}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4046.445557, 'y': 199.51001, 'z': -3989.247314}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3807.486572, 'y': 199.993896, 'z': -3981.606445}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3171.94165, 'y': 133.376953, 'z': -4592.995605}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3864.459961, 'y': 200.512054, 'z': -3956.922607}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4015.157959, 'y': 218.260986, 'z': -3935.437012}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4033.761475, 'y': 199.51001, 'z': -4072.521484}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3569.670898, 'y': 250.669052, 'z': -3839.702393}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3952.076904, 'y': 300.500122, 'z': -3843.500732}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3321.559814, 'y': 51.70776, 'z': -4673.905762}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4205.502441, 'y': 27.0, 'z': -4067.661865}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3149.70752, 'y': 27.0, 'z': -4807.30127}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3121.822266, 'y': 247.841324, 'z': -4423.774414}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3643.127441, 'y': 251.347977, 'z': -3908.060059}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
