X,Y,Z,Min Lvl,Max Lvl,Biome,Substance,area
1228.657471 , 264.976929 , -1058.384033 , 58.0 , 68.0 , rocky_area , iwa , 2
1448.217041 , 159.385681 , -1005.30365 , 58.0 , 68.0 , prairie , shiba_kare , 2
1573.535034 , 169.694992 , -1217.533203 , 58.0 , 68.0 , prairie , shiba_kare , 2
1324.923096 , 155.322876 , -1511.688232 , 58.0 , 68.0 , prairie , shiba , 2
1294.640991 , 155.417999 , -1565.802612 , 58.0 , 68.0 , rocky_area , iwa , 2
1495.439575 , 150.680267 , -1149.668945 , 58.0 , 68.0 , swamp , doro , 2
1273.518799 , 151.010193 , -1519.953735 , 58.0 , 68.0 , desert , suna_sunahama , 2
1533.221313 , 158.619354 , -1544.68689 , 58.0 , 68.0 , rocky_area , iwa , 2
1258.747681 , 151.010193 , -1531.757324 , 58.0 , 68.0 , desert , suna_sunahama , 2
1339.620972 , 196.0 , -1174.721558 , 58.0 , 68.0 , riverside , kawasuna , 2
1011.820251 , 159.930679 , -1392.859863 , 58.0 , 68.0 , prairie , shiba_kare , 2
1081.913452 , 149.5 , -1561.686279 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1618.873291 , 172.142899 , -1230.533936 , 58.0 , 68.0 , flower , shiba_kare , 2
1369.416992 , 159.136673 , -1559.871338 , 58.0 , 68.0 , prairie , suna_sunahama , 2
1237.049683 , 149.5 , -1518.606079 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1479.562256 , 162.266327 , -1511.129272 , 58.0 , 68.0 , prairie , shiba_kare , 2
1045.97937 , 149.5 , -1445.040161 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1204.631714 , 223.0 , -1253.577148 , 58.0 , 68.0 , riverside , iwa , 2
1545.115845 , 159.446472 , -1138.911377 , 58.0 , 68.0 , prairie , shiba_kare , 2
1649.049194 , 171.400513 , -1299.405396 , 58.0 , 68.0 , prairie , shiba_kare , 2
1193.31189 , 164.984344 , -1342.518921 , 58.0 , 68.0 , prairie , shiba_kare , 2
1185.678833 , 264.967102 , -1052.430176 , 58.0 , 68.0 , rocky_area , iwa , 2
1480.855225 , 149.5 , -1687.302734 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1655.512451 , 174.35437 , -1282.904785 , 58.0 , 68.0 , flower , shiba_kare , 2
1109.638306 , 151.988525 , -1383.192993 , 58.0 , 68.0 , prairie , shiba_kare , 2
1362.729004 , 149.5 , -1365.790161 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1687.223511 , 174.802856 , -1276.567017 , 58.0 , 68.0 , flower , shiba_kare , 2
1819.04895 , 149.5 , -1044.479004 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1155.306641 , 156.451157 , -1648.095947 , 58.0 , 68.0 , prairie , shiba_kare , 2
1276.440308 , 149.5 , -1792.07251 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1602.894287 , 172.949188 , -1305.096924 , 58.0 , 68.0 , prairie , shiba_kare , 2
1329.159546 , 160.569336 , -1499.79895 , 58.0 , 68.0 , prairie , shiba_kare , 2
1408.451782 , 200.050415 , -1242.867188 , 58.0 , 68.0 , prairie , shiba , 2
1203.312744 , 200.906174 , -1317.959106 , 58.0 , 68.0 , rocky_area , iwa , 2
1423.553467 , 149.5 , -1362.306519 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1462.462891 , 208.25061 , -1231.730713 , 58.0 , 68.0 , prairie , shiba_kare , 2
1561.795166 , 228.323318 , -1289.783447 , 58.0 , 68.0 , rocky_area , iwa , 2
1511.940796 , 159.443817 , -1606.32959 , 58.0 , 68.0 , rocky_area , iwa , 2
1240.270142 , 156.991821 , -1581.088989 , 58.0 , 68.0 , prairie , shiba_kare , 2
1113.546875 , 149.5 , -1807.709839 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1611.661133 , 171.36293 , -1451.666382 , 58.0 , 68.0 , prairie , shiba , 2
1299.609985 , 159.038834 , -1526.469727 , 58.0 , 68.0 , prairie , iwa , 2
1394.132935 , 160.453552 , -1523.57373 , 58.0 , 68.0 , rocky_area , iwa , 2
1551.97876 , 226.645966 , -1329.54248 , 58.0 , 68.0 , rocky_area , iwa , 2
1692.459717 , 177.458954 , -1214.38208 , 58.0 , 68.0 , flower , shiba_kare , 2
1386.790039 , 164.428024 , -1495.234985 , 58.0 , 68.0 , prairie , shiba_kare , 2
1262.749268 , 149.5 , -1800.538086 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1414.437744 , 222.866501 , -1099.363403 , 58.0 , 68.0 , rocky_area , iwa , 2
1323.161377 , 196.0 , -1184.385742 , 58.0 , 68.0 , riverside , kawasuna , 2
1332.589233 , 168.967743 , -1579.903564 , 58.0 , 68.0 , prairie , iwa , 2
1355.451172 , 156.540176 , -1518.871704 , 58.0 , 68.0 , prairie , shiba_kare , 2
1214.764648 , 149.5 , -1459.151855 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1659.124023 , 176.583267 , -1166.697754 , 58.0 , 68.0 , rocky_area , iwa , 2
1422.451538 , 170.478561 , -1609.046753 , 58.0 , 68.0 , prairie , shiba_kare , 2
1475.92688 , 199.042786 , -1185.189331 , 58.0 , 68.0 , rocky_area , iwa , 2
1196.148926 , 223.0 , -1194.348511 , 58.0 , 68.0 , riverside , kawasuna , 2
1126.875 , 149.5 , -1836.704346 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1215.310425 , 149.5 , -1802.721558 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1233.569702 , 224.769882 , -1277.568481 , 58.0 , 68.0 , prairie , shiba_kare , 2
1537.50293 , 225.054367 , -1313.063232 , 58.0 , 68.0 , prairie , shiba_kare , 2
1162.214111 , 149.5 , -1492.271118 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1026.502686 , 149.5 , -1491.173584 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1282.326172 , 149.5 , -1451.53833 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1214.669434 , 223.0 , -1234.950684 , 58.0 , 68.0 , riverside , kawasuna , 2
1011.091858 , 159.966049 , -1393.991699 , 58.0 , 68.0 , prairie , shiba_kare , 2
1402.302734 , 164.316269 , -1458.658936 , 58.0 , 68.0 , rocky_area , iwa , 2
1020.027222 , 176.892685 , -1255.810303 , 58.0 , 68.0 , prairie , shiba_kare , 2
1411.048096 , 168.803528 , -1577.746704 , 58.0 , 68.0 , prairie , shiba_kare , 2
1045.618164 , 176.492096 , -1300.985229 , 58.0 , 68.0 , prairie , shiba_kare , 2
1303.887573 , 157.122131 , -1623.026001 , 58.0 , 68.0 , prairie , iwa , 2
1061.446045 , 149.5 , -1604.311401 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1088.310913 , 161.931366 , -1389.560181 , 58.0 , 68.0 , prairie , iwa , 2
1032.897827 , 177.878983 , -1227.241577 , 58.0 , 68.0 , prairie , shiba_kare , 2
1272.828979 , 149.5 , -1368.713989 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1491.536255 , 149.5 , -1373.887695 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1658.015869 , 149.5 , -1119.185181 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1341.695923 , 160.596466 , -1332.464722 , 58.0 , 68.0 , prairie , shiba_kare , 2
1397.044312 , 199.172684 , -1226.719238 , 58.0 , 68.0 , prairie , shiba_kare , 2
1440.256714 , 160.767014 , -1055.81958 , 58.0 , 68.0 , prairie , shiba_kare , 2
1563.283447 , 165.880432 , -1175.696045 , 58.0 , 68.0 , prairie , shiba_kare , 2
1366.92041 , 149.5 , -1682.454346 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1299.557251 , 233.320892 , -1152.098389 , 58.0 , 68.0 , riverside , kawasuna , 2
1282.210205 , 163.739365 , -1309.486328 , 58.0 , 68.0 , prairie , shiba_kare , 2
1327.866699 , 212.327789 , -1220.807739 , 58.0 , 68.0 , prairie , iwa , 2
1321.171143 , 199.263229 , -1044.805298 , 58.0 , 68.0 , rocky_area , iwa , 2
1579.613525 , 149.5 , -1504.86731 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1268.185181 , 149.5 , -1808.368164 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1241.357788 , 150.677048 , -1532.120605 , 58.0 , 68.0 , desert , suna_sunahama , 2
1720.961426 , 149.5 , -1109.829956 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1470.573242 , 198.731644 , -1177.02832 , 58.0 , 68.0 , rocky_area , iwa , 2
1212.918091 , 150.475677 , -1675.928955 , 58.0 , 68.0 , desert , suna_sunahama , 2
1324.344482 , 149.5 , -1449.52002 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1156.51709 , 149.5 , -1477.545776 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1090.721802 , 287.001038 , -1139.779053 , 58.0 , 68.0 , rocky_area , iwa , 2
1167.796997 , 166.194809 , -1406.60498 , 58.0 , 68.0 , prairie , shiba_kare , 2
1577.012329 , 149.5 , -1472.405884 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1278.757568 , 275.029907 , -1089.018188 , 58.0 , 68.0 , rocky_area , iwa , 2
1387.731567 , 164.316666 , -1486.542969 , 58.0 , 68.0 , prairie , shiba_kare , 2
1205.913452 , 149.5 , -1775.011719 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1518.523804 , 154.586212 , -1077.926147 , 58.0 , 68.0 , prairie , shiba_kare , 2
1569.553223 , 149.5 , -1580.800415 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1150.975464 , 164.947678 , -1392.130371 , 58.0 , 68.0 , prairie , shiba_kare , 2
1160.969238 , 152.675049 , -1673.246338 , 58.0 , 68.0 , bamboo_forest , doro , 2
1290.307617 , 149.5 , -1371.986816 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1149.451538 , 149.5 , -1798.630981 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1060.66687 , 177.521774 , -1224.001465 , 58.0 , 68.0 , prairie , shiba_kare , 2
1266.23645 , 158.752792 , -1554.039673 , 58.0 , 68.0 , prairie , iwa , 2
1006.112 , 149.5 , -1821.980591 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1275.21228 , 149.5 , -1467.185181 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1244.571411 , 149.5 , -1793.608154 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1343.57312 , 149.5 , -1753.455078 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1476.440552 , 149.5 , -1382.453857 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1070.536865 , 159.443771 , -1345.78833 , 58.0 , 68.0 , prairie , shiba_kare , 2
1178.656616 , 162.1745 , -1410.774658 , 58.0 , 68.0 , prairie , iwa , 2
1192.153564 , 149.5 , -1724.287964 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1588.675903 , 170.587173 , -1212.65686 , 58.0 , 68.0 , prairie , shiba_kare , 2
1578.875 , 176.574265 , -1363.037842 , 58.0 , 68.0 , prairie , iwa , 2
1139.36377 , 152.889114 , -1655.547241 , 58.0 , 68.0 , bamboo_forest , shiba_kare , 2
1247.392212 , 156.870102 , -1595.687256 , 58.0 , 68.0 , prairie , shiba_kare , 2
1696.733154 , 176.610535 , -1363.157104 , 58.0 , 68.0 , prairie , shiba , 2
1316.876465 , 149.5 , -1388.814209 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1655.459717 , 175.687897 , -1390.410522 , 58.0 , 68.0 , prairie , shiba_kare , 2
1402.43335 , 149.5 , -1410.526489 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1386.916748 , 167.348251 , -1582.572144 , 58.0 , 68.0 , prairie , iwa , 2
1546.026245 , 150.182816 , -1397.568359 , 58.0 , 68.0 , swamp , doro , 2
1353.533813 , 151.010193 , -1478.351807 , 58.0 , 68.0 , desert , suna_sunahama , 2
1768.4021 , 149.5 , -1195.206299 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1213.275879 , 149.5 , -1789.998535 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1106.264404 , 163.479523 , -1572.575439 , 58.0 , 68.0 , prairie , shiba_kare , 2
1444.009521 , 149.5 , -1638.202881 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1590.72522 , 168.944382 , -1418.644653 , 58.0 , 68.0 , swamp , doro , 2
1307.571899 , 149.5 , -1792.131714 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1705.23291 , 149.5 , -1197.473145 , 58.0 , 68.0 , ocean , iwa , 2
1415.84082 , 149.5 , -1654.600342 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1236.248535 , 163.763077 , -1386.28418 , 58.0 , 68.0 , rocky_area , iwa , 2
1093.394653 , 149.5 , -1653.239624 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1574.277344 , 200.070572 , -1334.932861 , 58.0 , 68.0 , rocky_area , iwa , 2
1069.906006 , 159.464081 , -1152.530273 , 58.0 , 68.0 , prairie , shiba_kare , 2
1449.904541 , 197.735458 , -1186.971313 , 58.0 , 68.0 , prairie , shiba , 2
1365.306152 , 196.0 , -1178.125977 , 58.0 , 68.0 , riverside , doro , 2
1656.95874 , 149.5 , -1096.869873 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1212.983154 , 149.858856 , -1488.106934 , 58.0 , 68.0 , desert , suna_sunahama , 2
1578.346558 , 153.146545 , -1093.569092 , 58.0 , 68.0 , desert , suna_sunahama , 2
1407.77832 , 149.5 , -1353.158936 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1428.612427 , 149.5 , -1633.391968 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1417.877319 , 160.33934 , -1018.149353 , 58.0 , 68.0 , prairie , shiba_kare , 2
1710.305298 , 176.28566 , -1239.296265 , 58.0 , 68.0 , rocky_area , iwa , 2
1131.701538 , 286.782074 , -1105.78418 , 58.0 , 68.0 , rocky_area , iwa , 2
1080.146606 , 149.5 , -1458.70752 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1154.136597 , 149.5 , -1491.376953 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1278.528076 , 149.5 , -1462.5979 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1199.35022 , 197.449997 , -1292.520264 , 58.0 , 68.0 , riverside , kawasuna , 2
1119.844238 , 151.146683 , -1666.968506 , 58.0 , 68.0 , bamboo_forest , suna_sunahama , 2
1588.393433 , 151.347717 , -1021.591064 , 58.0 , 68.0 , desert , suna_sunahama , 2
1131.706299 , 163.981903 , -1600.441162 , 58.0 , 68.0 , prairie , shiba_kare , 2
1305.920044 , 152.206284 , -1507.583374 , 58.0 , 68.0 , swamp , doro , 2
1191.67627 , 163.025696 , -1417.331543 , 58.0 , 68.0 , prairie , iwa , 2
1585.39856 , 169.810181 , -1240.182983 , 58.0 , 68.0 , prairie , shiba_kare , 2
1204.021484 , 162.727097 , -1404.215454 , 58.0 , 68.0 , prairie , shiba_kare , 2
1009.889465 , 149.5 , -1581.834106 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1341.260498 , 199.873947 , -1248.197388 , 58.0 , 68.0 , prairie , shiba_kare , 2
1176.22998 , 150.367065 , -1696.963867 , 58.0 , 68.0 , bamboo_forest , suna_sunahama , 2
1374.317017 , 149.5 , -1348.687256 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1224.504395 , 223.0 , -1260.007202 , 58.0 , 68.0 , riverside , iwa , 2
1171.277466 , 223.0 , -1228.404419 , 58.0 , 68.0 , riverside , iwa , 2
1549.504028 , 149.5 , -1536.145874 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1796.48291 , 149.5 , -1262.474976 , 58.0 , 68.0 , ocean , iwa , 2
1112.144043 , 198.895203 , -1266.0896 , 58.0 , 68.0 , prairie , shiba_kare , 2
1096.416138 , 286.905396 , -1153.57373 , 58.0 , 68.0 , rocky_area , iwa , 2
1408.675537 , 197.708862 , -1139.3125 , 58.0 , 68.0 , rocky_area , iwa , 2
1510.963623 , 159.848404 , -1556.819214 , 58.0 , 68.0 , prairie , shiba_kare , 2
1444.640869 , 149.5 , -1354.415894 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1387.652588 , 149.972534 , -1711.137451 , 58.0 , 68.0 , desert , suna_sunahama , 2
1267.994263 , 149.5 , -1813.189331 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1167.804321 , 149.5 , -1519.900391 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1561.339844 , 153.482269 , -1086.325073 , 58.0 , 68.0 , desert , suna_sunahama , 2
1311.296387 , 159.47081 , -1533.660156 , 58.0 , 68.0 , prairie , shiba_kare , 2
1255.174805 , 266.026703 , -1059.545044 , 58.0 , 68.0 , rocky_area , iwa , 2
1319.443848 , 196.0 , -1170.210938 , 58.0 , 68.0 , riverside , kawasuna , 2
1409.562622 , 197.539185 , -1092.230591 , 58.0 , 68.0 , prairie , shiba_kare , 2
1343.835327 , 170.211914 , -1603.435547 , 58.0 , 68.0 , prairie , shiba_kare , 2
1192.414307 , 224.877518 , -1265.943604 , 58.0 , 68.0 , prairie , shiba_kare , 2
1300.181152 , 149.5 , -1686.506714 , 58.0 , 68.0 , ocean , kawasuna , 2
1622.115479 , 176.376282 , -1415.495117 , 58.0 , 68.0 , prairie , shiba_kare , 2
1497.689575 , 166.276031 , -1590.671509 , 58.0 , 68.0 , rocky_area , iwa , 2
1061.419678 , 177.684891 , -1312.467041 , 58.0 , 68.0 , prairie , shiba_kare , 2
1322.072754 , 169.516785 , -1586.488892 , 58.0 , 68.0 , prairie , iwa , 2
1105.78894 , 162.733475 , -1614.287598 , 58.0 , 68.0 , rocky_area , iwa , 2
1126.809937 , 149.5 , -1461.955688 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1006.656189 , 149.5 , -1650.383057 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1156.228638 , 269.575897 , -1179.142456 , 58.0 , 68.0 , rocky_area , iwa , 2
1703.022949 , 149.5 , -1476.81311 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1490.285034 , 149.5 , -1394.510986 , 58.0 , 68.0 , ocean , iwa , 2
1647.448242 , 173.907242 , -1333.3573 , 58.0 , 68.0 , prairie , shiba_kare , 2
1389.682739 , 198.642227 , -1178.81604 , 58.0 , 68.0 , prairie , shiba_kare , 2
1718.281982 , 178.128098 , -1389.049805 , 58.0 , 68.0 , prairie , shiba_kare , 2
1076.58313 , 179.724182 , -1261.369263 , 58.0 , 68.0 , rocky_area , iwa , 2
1175.42981 , 149.972534 , -1752.865601 , 58.0 , 68.0 , desert , suna_sunahama , 2
1524.592407 , 226.262283 , -1263.22998 , 58.0 , 68.0 , prairie , iwa , 2
1018.959045 , 149.5 , -1461.952515 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1607.661011 , 171.690887 , -1156.123413 , 58.0 , 68.0 , rocky_area , iwa , 2
1628.226318 , 172.278183 , -1312.763184 , 58.0 , 68.0 , prairie , shiba_kare , 2
1191.871826 , 262.450012 , -1144.096069 , 58.0 , 68.0 , riverside , iwa , 2
1495.582764 , 162.321823 , -1062.570923 , 58.0 , 68.0 , prairie , iwa , 2
1101.414429 , 151.893036 , -1383.230469 , 58.0 , 68.0 , swamp , doro , 2
1131.34729 , 163.87439 , -1577.313965 , 58.0 , 68.0 , prairie , shiba_kare , 2
1334.600952 , 155.555313 , -1553.462036 , 58.0 , 68.0 , swamp , doro , 2
1504.110962 , 175.190079 , -1171.229736 , 58.0 , 68.0 , prairie , shiba_kare , 2
1023.370789 , 149.5 , -1742.856323 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1662.210449 , 152.140808 , -1493.297607 , 58.0 , 68.0 , rocky_area , suna_sunahama , 2
1215.643433 , 224.501007 , -1266.833984 , 58.0 , 68.0 , prairie , shiba_kare , 2
1042.633545 , 177.528351 , -1258.67334 , 58.0 , 68.0 , prairie , shiba_kare , 2
1209.338379 , 149.5 , -1480.954956 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1473.235596 , 208.685883 , -1229.107056 , 58.0 , 68.0 , prairie , shiba_kare , 2
1754.607422 , 149.5 , -1167.276978 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1183.824951 , 149.5 , -1455.772339 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1516.55188 , 158.388092 , -1484.653687 , 58.0 , 68.0 , rocky_area , iwa , 2
1413.575439 , 198.307312 , -1200.925293 , 58.0 , 68.0 , prairie , shiba_kare , 2
1792.110229 , 149.5 , -1035.490845 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1405.615356 , 164.361389 , -1463.410645 , 58.0 , 68.0 , rocky_area , iwa , 2
1076.525024 , 150.320618 , -1435.58728 , 58.0 , 68.0 , desert , suna_sunahama , 2
1058.371948 , 176.734253 , -1215.383667 , 58.0 , 68.0 , prairie , shiba_kare , 2
1672.410889 , 173.798218 , -1354.505127 , 58.0 , 68.0 , prairie , shiba_kare , 2
1239.438232 , 226.618088 , -1042.383057 , 58.0 , 68.0 , rocky_area , iwa , 2
1520.475464 , 158.838028 , -1565.881348 , 58.0 , 68.0 , prairie , shiba_kare , 2
1335.29187 , 149.5 , -1442.489502 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1404.186035 , 149.5 , -1656.319336 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1295.708496 , 159.992172 , -1355.014282 , 58.0 , 68.0 , prairie , shiba_kare , 2
1307.15564 , 149.5 , -1458.588013 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1578.657959 , 173.156982 , -1390.616577 , 58.0 , 68.0 , prairie , doro , 2
1230.260132 , 262.450012 , -1089.949463 , 58.0 , 68.0 , riverside , iwa , 2
1271.901733 , 149.5 , -1363.359619 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1561.163574 , 152.012543 , -1039.87439 , 58.0 , 68.0 , desert , suna_sunahama , 2
1094.190918 , 149.5 , -1821.256104 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1280.313477 , 156.933578 , -1655.968872 , 58.0 , 68.0 , prairie , suna_sunahama , 2
1460.487793 , 197.765976 , -1179.966309 , 58.0 , 68.0 , prairie , shiba_kare , 2
1595.891479 , 173.179062 , -1303.612427 , 58.0 , 68.0 , rocky_area , iwa , 2
1666.300903 , 150.698776 , -1486.318237 , 58.0 , 68.0 , rocky_area , suna_sunahama , 2
1422.929199 , 209.110764 , -1234.453003 , 58.0 , 68.0 , rocky_area , iwa , 2
1783.160156 , 149.5 , -1286.601074 , 58.0 , 68.0 , ocean , iwa , 2
1235.631958 , 149.5 , -1800.361084 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1458.334839 , 159.837677 , -1404.981079 , 58.0 , 68.0 , rocky_area , iwa , 2
1129.094971 , 149.5 , -1828.639282 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1245.337524 , 265.104889 , -1057.334106 , 58.0 , 68.0 , rocky_area , iwa , 2
1163.750854 , 149.5 , -1498.533325 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1141.357422 , 152.993301 , -1653.235962 , 58.0 , 68.0 , prairie , shiba_kare , 2
1767.590454 , 149.5 , -1211.989624 , 58.0 , 68.0 , ocean , iwa , 2
1448.170166 , 209.339584 , -1218.716919 , 58.0 , 68.0 , prairie , shiba_kare , 2
1605.241577 , 172.800095 , -1311.554565 , 58.0 , 68.0 , prairie , shiba_kare , 2
1151.40979 , 161.96962 , -1353.507324 , 58.0 , 68.0 , prairie , shiba_kare , 2
1022.974182 , 176.310806 , -1317.192139 , 58.0 , 68.0 , prairie , shiba_kare , 2
1713.953369 , 149.672058 , -1020.357117 , 58.0 , 68.0 , desert , suna_sunahama , 2
1035.900513 , 149.5 , -1509.596069 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1026.736572 , 159.578552 , -1142.906738 , 58.0 , 68.0 , prairie , shiba_kare , 2
1666.644043 , 174.413605 , -1164.70752 , 58.0 , 68.0 , rocky_area , iwa , 2
1711.777222 , 149.5 , -1049.031616 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1337.46167 , 160.556503 , -1493.87793 , 58.0 , 68.0 , prairie , shiba_kare , 2
1420.789551 , 160.009369 , -1437.831177 , 58.0 , 68.0 , prairie , shiba_kare , 2
1019.962341 , 149.5 , -1817.661987 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1485.63147 , 162.491165 , -1052.596313 , 58.0 , 68.0 , prairie , shiba_kare , 2
1430.390747 , 159.223389 , -1451.389771 , 58.0 , 68.0 , prairie , shiba_kare , 2
1744.269165 , 150.389481 , -1235.837524 , 58.0 , 68.0 , rocky_area , iwa , 2
1347.650146 , 149.5 , -1667.020874 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1104.531616 , 198.895203 , -1253.455078 , 58.0 , 68.0 , prairie , shiba_kare , 2
1022.126831 , 177.612717 , -1194.052734 , 58.0 , 68.0 , prairie , shiba_kare , 2
1442.066284 , 173.155289 , -1523.374268 , 58.0 , 68.0 , prairie , shiba_kare , 2
1372.513428 , 149.5 , -1730.620361 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1311.30127 , 186.102905 , -1282.563721 , 58.0 , 68.0 , rocky_area , iwa , 2
1174.716431 , 265.093628 , -1073.598022 , 58.0 , 68.0 , rocky_area , iwa , 2
1031.424194 , 177.647675 , -1368.977173 , 58.0 , 68.0 , prairie , suna_sunahama , 2
1317.99939 , 159.836792 , -1355.457642 , 58.0 , 68.0 , prairie , shiba_kare , 2
1012.95874 , 176.313629 , -1278.961548 , 58.0 , 68.0 , prairie , shiba_kare , 2
1566.586304 , 151.951218 , -1046.972656 , 58.0 , 68.0 , desert , suna_sunahama , 2
1510.920288 , 150.136261 , -1020.339661 , 58.0 , 68.0 , rocky_area , kawasuna , 2
1492.918335 , 152.764603 , -1127.406128 , 58.0 , 68.0 , swamp , doro , 2
1044.079468 , 150.596924 , -1112.909912 , 58.0 , 68.0 , prairie , shiba_kare , 2
1426.345215 , 159.858032 , -1009.547791 , 58.0 , 68.0 , prairie , shiba_kare , 2
1039.411987 , 149.5 , -1441.545044 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1574.849121 , 154.737701 , -1111.213745 , 58.0 , 68.0 , desert , suna_sunahama , 2
1524.261475 , 163.349335 , -1635.056519 , 58.0 , 68.0 , prairie , iwa , 2
1404.13916 , 149.5 , -1360.782349 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1103.68457 , 150.827087 , -1443.660278 , 58.0 , 68.0 , desert , suna_sunahama , 2
1443.642334 , 158.949249 , -1439.04248 , 58.0 , 68.0 , prairie , shiba_kare , 2
1083.111328 , 149.5 , -1641.993774 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1543.780518 , 224.714157 , -1332.393433 , 58.0 , 68.0 , rocky_area , iwa , 2
1108.540649 , 149.5 , -1760.231934 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1014.534973 , 176.325012 , -1267.919312 , 58.0 , 68.0 , prairie , shiba , 2
1570.197998 , 150.493271 , -1012.505066 , 58.0 , 68.0 , desert , suna_sunahama , 2
1430.22998 , 171.922318 , -1532.166504 , 58.0 , 68.0 , prairie , shiba_kare , 2
1776.407349 , 150.904175 , -1301.076172 , 58.0 , 68.0 , rocky_area , iwa , 2
1223.315918 , 149.5 , -1444.984863 , 58.0 , 68.0 , ocean , suna_sunahama , 2
1027.827148 , 176.666306 , -1274.456787 , 58.0 , 68.0 , prairie , shiba , 2
1545.641357 , 161.05423 , -1606.386963 , 58.0 , 68.0 , prairie , shiba_kare , 2
1181.938843 , 166.394165 , -1015.528381 , 58.0 , 68.0 , prairie , shiba_kare , 2
