{'position': {'x': 3565.507324, 'y': 27.0, 'z': -4808.53125}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2768.708496, 'y': 27.0, 'z': -4933.117676}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3614.224121, 'y': 27.0, 'z': -4784.124023}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1753.235474, 'y': 27.0, 'z': -5045.477051}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3235.028809, 'y': 27.0, 'z': -4857.474609}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1636.016235, 'y': 27.0, 'z': -4645.50293}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2779.792725, 'y': 27.0, 'z': -4921.127441}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 405.328918, 'y': 27.0, 'z': -4800.012207}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2738.649414, 'y': 27.0, 'z': -4928.168945}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1783.714111, 'y': 27.0, 'z': -5009.018066}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1771.609863, 'y': 27.0, 'z': -5011.118164}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1723.862427, 'y': 27.0, 'z': -4891.086426}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3670.55542, 'y': 27.0, 'z': -4225.625488}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1810.796143, 'y': 27.0, 'z': -5039.573242}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1624.865845, 'y': 27.0, 'z': -4666.182129}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2020.727783, 'y': 27.0, 'z': -4995.098145}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3846.788818, 'y': 27.0, 'z': -4641.769043}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2222.130615, 'y': 27.0, 'z': -5026.909668}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3982.904541, 'y': 27.0, 'z': -4186.321289}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2375.398438, 'y': 27.0, 'z': -4978.083008}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3142.889893, 'y': 27.0, 'z': -4866.018066}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3206.692139, 'y': 27.0, 'z': -4841.880859}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1452.645142, 'y': 27.0, 'z': -5074.742188}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 671.510681, 'y': 27.0, 'z': -4891.745605}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2153.756592, 'y': 27.0, 'z': -4991.876953}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2152.86377, 'y': 27.0, 'z': -5011.937988}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2321.108887, 'y': 27.0, 'z': -4995.744141}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1497.172363, 'y': 27.0, 'z': -5073.698242}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3180.252197, 'y': 27.0, 'z': -4831.956055}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2915.656982, 'y': 27.0, 'z': -4886.202148}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 995.463196, 'y': 27.0, 'z': -5105.302246}, 'level_range': {'x': 44.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2581.044189, 'y': 27.0, 'z': -4968.716797}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2340.938477, 'y': 27.0, 'z': -4934.032227}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 601.182434, 'y': 27.0, 'z': -4883.503418}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3717.623047, 'y': 27.0, 'z': -4218.599121}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1884.949829, 'y': 27.0, 'z': -4995.885254}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3703.934326, 'y': 27.0, 'z': -4255.060059}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3269.66333, 'y': 27.0, 'z': -4847.148926}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1918.548706, 'y': 27.0, 'z': -5024.375977}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1019.82196, 'y': 27.0, 'z': -5067.107422}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3524.231445, 'y': 27.0, 'z': -4814.98291}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3765.05957, 'y': 27.0, 'z': -4759.726074}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1722.293823, 'y': 27.0, 'z': -5035.097656}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1883.482178, 'y': 27.0, 'z': -5008.224609}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2837.585693, 'y': 27.0, 'z': -4919.591797}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2358.2854, 'y': 27.0, 'z': -4991.447754}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3690.251953, 'y': 27.0, 'z': -4324.944336}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3134.715332, 'y': 27.0, 'z': -4844.731445}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 853.72821, 'y': 27.0, 'z': -5003.648926}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 975.320007, 'y': 27.0, 'z': -5063.025391}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 763.879395, 'y': 27.0, 'z': -4980.35498}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3728.040771, 'y': 27.0, 'z': -4780.370117}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1783.379639, 'y': 27.0, 'z': -4772.881836}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1435.228271, 'y': 27.0, 'z': -5007.508789}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1637.497314, 'y': 27.0, 'z': -5047.758301}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3268.332031, 'y': 27.0, 'z': -4840.587891}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2942.626221, 'y': 27.0, 'z': -4911.78125}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3019.963135, 'y': 27.0, 'z': -4863.549805}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1745.422485, 'y': 27.0, 'z': -4779.70459}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1962.360718, 'y': 27.0, 'z': -5024.053711}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 534.746155, 'y': 27.0, 'z': -4864.022949}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1639.972168, 'y': 27.0, 'z': -4667.759766}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1703.506836, 'y': 27.0, 'z': -5027.624512}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1197.958862, 'y': 27.0, 'z': -5057.040039}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1459.085938, 'y': 27.0, 'z': -4930.731934}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2417.561279, 'y': 27.0, 'z': -4971.428223}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2559.350098, 'y': 27.0, 'z': -4944.033691}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1854.466797, 'y': 27.0, 'z': -5033.352539}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3798.91748, 'y': 27.0, 'z': -4226.414063}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1924.602905, 'y': 27.0, 'z': -5009.518555}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2411.722168, 'y': 27.0, 'z': -4956.353516}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3268.225342, 'y': 27.0, 'z': -4849.316406}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1641.470825, 'y': 27.0, 'z': -5052.222168}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3059.679199, 'y': 27.0, 'z': -4853.087402}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3826.36084, 'y': 27.0, 'z': -4642.634277}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1665.007568, 'y': 27.0, 'z': -5025.347656}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3010.197021, 'y': 27.0, 'z': -4849.984375}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1483.06958, 'y': 27.0, 'z': -5060.035156}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 950.721924, 'y': 27.0, 'z': -5075.897949}, 'level_range': {'x': 44.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 4050.942871, 'y': 27.0, 'z': -4724.180176}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3312.949219, 'y': 27.0, 'z': -4831.950684}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1491.047852, 'y': 27.0, 'z': -5057.114258}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3183.21167, 'y': 27.0, 'z': -4872.873535}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1291.634399, 'y': 27.0, 'z': -5056.496094}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2318.94458, 'y': 27.0, 'z': -4978.043945}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 27}
{'position': {'x': 3880.665283, 'y': 27.0, 'z': -4212.30127}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2635.890381, 'y': 27.0, 'z': -4916.072266}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 4052.042969, 'y': 27.0, 'z': -4642.73291}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1306.317871, 'y': 27.0, 'z': -5075.953125}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 717.817383, 'y': 27.0, 'z': -4797.571289}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1739.616211, 'y': 27.0, 'z': -4995.616211}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1543.821289, 'y': 27.0, 'z': -4675.837891}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1685.385986, 'y': 27.0, 'z': -5041.083008}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1217.263306, 'y': 27.0, 'z': -4908.405762}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3040.345215, 'y': 27.0, 'z': -4850.593262}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3460.827148, 'y': 27.0, 'z': -4791.469238}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3122.898682, 'y': 27.0, 'z': -4868.358887}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3131.169434, 'y': 27.0, 'z': -4883.660156}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2600.934082, 'y': 27.0, 'z': -4923.908203}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1613.865356, 'y': 27.0, 'z': -5020.914063}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1068.441284, 'y': 27.0, 'z': -4796.529297}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3766.426758, 'y': 27.0, 'z': -4292.461914}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 27}
{'position': {'x': 2140.884766, 'y': 27.0, 'z': -4992.376953}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3900.853027, 'y': 27.0, 'z': -4751.510742}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3451.322266, 'y': 27.0, 'z': -4698.275879}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 27}
{'position': {'x': 3102.430176, 'y': 27.0, 'z': -4884.425293}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1372.651733, 'y': 27.0, 'z': -5071.876465}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1650.81897, 'y': 27.0, 'z': -5032.736328}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1289.59021, 'y': 27.0, 'z': -5090.314453}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1480.018188, 'y': 27.0, 'z': -5042.846191}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 4010.05542, 'y': 27.0, 'z': -4701.658203}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1081.93103, 'y': 27.0, 'z': -5104.575195}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 374.554443, 'y': 27.0, 'z': -3644.8396}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3036.028809, 'y': 27.0, 'z': -4897.066895}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3716.578125, 'y': 27.0, 'z': -4739.979492}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2056.352295, 'y': 27.0, 'z': -4975.009766}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1091.247314, 'y': 27.0, 'z': -5107.859863}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3378.311768, 'y': 27.0, 'z': -4827.013184}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3973.797852, 'y': 27.0, 'z': -4182.82373}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3176.265869, 'y': 27.0, 'z': -4820.966797}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1056.427246, 'y': 27.0, 'z': -5108.84082}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 872.290039, 'y': 27.0, 'z': -5037.748047}, 'level_range': {'x': 44.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3675.515869, 'y': 27.0, 'z': -4249.07959}, 'level_range': {'x': 40.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3446.98584, 'y': 27.0, 'z': -4715.997559}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 27}
{'position': {'x': 1848.022705, 'y': 27.0, 'z': -5039.926758}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1657.529297, 'y': 27.0, 'z': -5037.492188}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3370.599365, 'y': 27.0, 'z': -4785.11084}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1742.413452, 'y': 27.0, 'z': -5011.306641}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 571.633301, 'y': 27.0, 'z': -4873.664063}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2939.097168, 'y': 27.0, 'z': -4910.091797}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1238.583618, 'y': 27.0, 'z': -5061.459961}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2399.753662, 'y': 27.0, 'z': -4909.979492}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3416.902588, 'y': 27.0, 'z': -4759.219238}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 2305.456543, 'y': 27.0, 'z': -5007.313477}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3391.646973, 'y': 27.0, 'z': -4816.021484}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3213.869141, 'y': 27.0, 'z': -4839.438477}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3370.559814, 'y': 27.0, 'z': -4801.916504}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3448.586426, 'y': 27.0, 'z': -4684.26416}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 27}
{'position': {'x': 2574.068848, 'y': 27.0, 'z': -4958.865234}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 2312.38501, 'y': 27.0, 'z': -5012.072266}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1300.795654, 'y': 27.0, 'z': -5082.978516}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1287.40686, 'y': 27.0, 'z': -5079.34375}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 1605.99939, 'y': 27.0, 'z': -4842.675781}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1659.209961, 'y': 27.0, 'z': -5037.166016}, 'level_range': {'x': 43.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 27}
{'position': {'x': 3560.886719, 'y': 27.0, 'z': -4805.541016}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 1124.091553, 'y': 27.0, 'z': -4825.469238}, 'level_range': {'x': 42.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 4237.831055, 'y': 27.0, 'z': -4085.603271}, 'level_range': {'x': 38.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
{'position': {'x': 3391.059814, 'y': 27.0, 'z': -4782.414551}, 'level_range': {'x': 41.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 27}
