{'position': {'x': 2559.166016, 'y': 436.4711, 'z': -3563.982422}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2351.289795, 'y': 295.171478, 'z': -3136.804932}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2776.988281, 'y': 252.963943, 'z': -3155.534912}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2824.14624, 'y': 381.878571, 'z': -3330.753662}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2940.974609, 'y': 198.706543, 'z': -3014.039795}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2293.388916, 'y': 279.562317, 'z': -3111.929932}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3369.43042, 'y': 350.798889, 'z': -3688.036133}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3379.430908, 'y': 407.932892, 'z': -4028.545166}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2941.401367, 'y': 387.406464, 'z': -3395.610352}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3459.06543, 'y': 363.248383, 'z': -4118.48877}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2400.993164, 'y': 253.827057, 'z': -3419.628174}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2849.735107, 'y': 201.645966, 'z': -2960.694092}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2571.709717, 'y': 307.45285, 'z': -3098.849365}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3050.003174, 'y': 199.993896, 'z': -2724.653076}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2922.026367, 'y': 200.854309, 'z': -3070.517822}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2399.375977, 'y': 255.839325, 'z': -3269.842041}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2780.211182, 'y': 314.841522, 'z': -3262.082275}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3186.529053, 'y': 516.084595, 'z': -3995.377441}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2832.450439, 'y': 251.047226, 'z': -3004.828857}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2488.675537, 'y': 404.322784, 'z': -3640.580078}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2590.215088, 'y': 335.00235, 'z': -3449.615723}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3167.840088, 'y': 492.349915, 'z': -3689.478271}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3119.187256, 'y': 557.0979, 'z': -3862.298096}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2643.148926, 'y': 382.269989, 'z': -3538.405029}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2774.44165, 'y': 250.89389, 'z': -3026.54541}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3090.228271, 'y': 164.213013, 'z': -2897.65918}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3053.76123, 'y': 161.592529, 'z': -2893.088623}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2837.655762, 'y': 482.149353, 'z': -3565.752197}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2955.582764, 'y': 180.531876, 'z': -2900.54834}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2782.883545, 'y': 319.2836, 'z': -3253.260498}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2394.607178, 'y': 251.091858, 'z': -3408.194336}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3170.598389, 'y': 520.724121, 'z': -3991.027832}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2264.420898, 'y': 256.973694, 'z': -3118.223389}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2526.009766, 'y': 318.786072, 'z': -3422.656982}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2892.386475, 'y': 200.870773, 'z': -3135.638428}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2607.060303, 'y': 348.749573, 'z': -3372.382324}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2871.334717, 'y': 202.935669, 'z': -3059.545898}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3007.437744, 'y': 160.593307, 'z': -2822.910889}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3089.748291, 'y': 163.595718, 'z': -2932.909668}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3087.681396, 'y': 164.804443, 'z': -2951.420898}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3039.793701, 'y': 199.993896, 'z': -2684.02417}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2581.171143, 'y': 351.331635, 'z': -3375.312012}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2565.151123, 'y': 335.090698, 'z': -3458.400391}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3036.957031, 'y': 578.936462, 'z': -3744.717529}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2419.568115, 'y': 261.527954, 'z': -3298.486328}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2635.854248, 'y': 322.843781, 'z': -3240.555664}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2506.937744, 'y': 314.902985, 'z': -3413.687256}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2720.498291, 'y': 328.197479, 'z': -3423.939941}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2725.311523, 'y': 433.56427, 'z': -3629.306396}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2424.385498, 'y': 315.998016, 'z': -3182.010742}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2933.205566, 'y': 199.517975, 'z': -3023.833984}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3053.526611, 'y': 576.125061, 'z': -3742.802002}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2600.758545, 'y': 300.512756, 'z': -3054.563965}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3134.109131, 'y': 554.719421, 'z': -3884.671143}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2443.488037, 'y': 308.398132, 'z': -3152.806396}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2899.280029, 'y': 200.468048, 'z': -3020.292725}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3299.237061, 'y': 451.434601, 'z': -3950.152588}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2489.153809, 'y': 306.160065, 'z': -3392.211914}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3016.370605, 'y': 186.88385, 'z': -3001.840576}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2495.46167, 'y': 300.167694, 'z': -3315.480957}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2908.170654, 'y': 254.713089, 'z': -3214.401367}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3049.171387, 'y': 160.797165, 'z': -2878.91626}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2316.315186, 'y': 267.513641, 'z': -3175.716797}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3101.45874, 'y': 314.078156, 'z': -3438.463379}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2954.822021, 'y': 204.255615, 'z': -2987.407471}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2929.783447, 'y': 404.874023, 'z': -3456.435547}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3093.931641, 'y': 165.995239, 'z': -2716.871094}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2593.38916, 'y': 460.328583, 'z': -3624.092041}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2554.612061, 'y': 307.71701, 'z': -3086.643799}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2875.575928, 'y': 418.985748, 'z': -3435.95752}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2810.488037, 'y': 324.298431, 'z': -3257.349121}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2738.886475, 'y': 546.513672, 'z': -3722.629639}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2737.162598, 'y': 265.719666, 'z': -3146.800049}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3111.522217, 'y': 451.594849, 'z': -3582.569336}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3060.369629, 'y': 200.319626, 'z': -2738.212646}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3396.922363, 'y': 399.408295, 'z': -4017.617188}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2955.635742, 'y': 186.065079, 'z': -2945.949951}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2895.368164, 'y': 509.679749, 'z': -3588.054932}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2919.803711, 'y': 189.075302, 'z': -2934.864502}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2725.936035, 'y': 269.849701, 'z': -3160.186279}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3072.59375, 'y': 532.906006, 'z': -3682.484863}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2998.163574, 'y': 426.519592, 'z': -3487.713135}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3061.445313, 'y': 596.592041, 'z': -3862.70752}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3002.2771, 'y': 483.593811, 'z': -3581.089355}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2783.602539, 'y': 457.511108, 'z': -3584.598145}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3054.583008, 'y': 179.886658, 'z': -2991.185791}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2436.744873, 'y': 256.587219, 'z': -3332.309326}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2707.418945, 'y': 422.118958, 'z': -3601.854492}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2233.058105, 'y': 199.993896, 'z': -3174.008789}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3333.799316, 'y': 447.691559, 'z': -3899.969238}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2501.151123, 'y': 394.584808, 'z': -3605.921143}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2258.111328, 'y': 265.51059, 'z': -3086.963867}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2809.731934, 'y': 476.930176, 'z': -3628.104492}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2892.696045, 'y': 406.513702, 'z': -3410.47998}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3284.090576, 'y': 458.601044, 'z': -3961.217041}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3250.30957, 'y': 487.026733, 'z': -3821.243652}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3246.287109, 'y': 494.63205, 'z': -3956.548584}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2720.442627, 'y': 307.417023, 'z': -3303.983643}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2758.706055, 'y': 258.830292, 'z': -3159.028076}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2912.286133, 'y': 219.33786, 'z': -2982.441162}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2396.313232, 'y': 249.032776, 'z': -3369.13208}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3175.708252, 'y': 487.813385, 'z': -3684.354492}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2837.88208, 'y': 420.676788, 'z': -3436.085693}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3434.1604, 'y': 374.911316, 'z': -4070.94751}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3016.983643, 'y': 569.846252, 'z': -3687.286621}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2717.315674, 'y': 361.712006, 'z': -3489.288086}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3284.921387, 'y': 432.100922, 'z': -3782.315186}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2964.936523, 'y': 264.198486, 'z': -3274.097412}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3264.033203, 'y': 468.121826, 'z': -3932.287109}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2932.757568, 'y': 392.429596, 'z': -3429.845459}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2530.500977, 'y': 405.092255, 'z': -3526.835205}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2879.006836, 'y': 497.462494, 'z': -3575.513428}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3112.152344, 'y': 314.809906, 'z': -3433.922852}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3364.704834, 'y': 403.589478, 'z': -3817.712402}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2678.701172, 'y': 341.024872, 'z': -3407.434326}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2816.893311, 'y': 476.69754, 'z': -3555.734131}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2389.388184, 'y': 200.024414, 'z': -3318.768555}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3073.08252, 'y': 200.301544, 'z': -2712.171631}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2812.785156, 'y': 419.64447, 'z': -3452.314941}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2594.845703, 'y': 442.539764, 'z': -3587.384033}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3082.457275, 'y': 161.441345, 'z': -2929.154785}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2838.130127, 'y': 379.103638, 'z': -3330.676025}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2652.463379, 'y': 336.877502, 'z': -3350.120605}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2746.060303, 'y': 312.377838, 'z': -3247.494873}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3143.156738, 'y': 200.335114, 'z': -2683.751465}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2719.374512, 'y': 306.751892, 'z': -3372.0}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3070.176025, 'y': 551.377197, 'z': -3973.282227}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2642.062256, 'y': 321.101074, 'z': -3238.392334}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2698.69873, 'y': 339.091492, 'z': -3428.198975}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2568.249756, 'y': 328.713196, 'z': -3435.200195}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 17}
{'position': {'x': 3032.835938, 'y': 161.489044, 'z': -2873.090332}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3360.063965, 'y': 401.353424, 'z': -3806.738281}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2439.424072, 'y': 375.356079, 'z': -3621.189209}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2732.269775, 'y': 307.638153, 'z': -3290.640381}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2467.898438, 'y': 333.255463, 'z': -3471.995361}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2781.219727, 'y': 462.228607, 'z': -3618.631836}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2564.554932, 'y': 366.166656, 'z': -3296.944092}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2701.855469, 'y': 384.024292, 'z': -3547.260254}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3038.802979, 'y': 161.06369, 'z': -2874.942139}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2206.767822, 'y': 250.485703, 'z': -3120.55542}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3381.448486, 'y': 342.328888, 'z': -3697.518799}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3090.182617, 'y': 163.53772, 'z': -2905.445068}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2968.415283, 'y': 200.024414, 'z': -3076.966309}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2843.037598, 'y': 489.748352, 'z': -3588.584961}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2539.722168, 'y': 335.840942, 'z': -3455.43457}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2517.99292, 'y': 406.523956, 'z': -3605.395264}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2793.613525, 'y': 306.187469, 'z': -3231.429688}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
