{'position': {'x': 1363.722778, 'y': 125.038193, 'z': -1430.194214}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1375.044922, 'y': 192.175629, 'z': -1141.812988}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1347.577148, 'y': 246.815277, 'z': -993.881836}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1711.625732, 'y': 27.0, 'z': -891.398315}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1645.966431, 'y': 124.443954, 'z': -1127.565674}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1348.35083, 'y': 173.545425, 'z': -1183.597656}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1197.755859, 'y': 124.910767, 'z': -1498.797974}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1295.532715, 'y': 100.06324, 'z': -1398.949585}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1667.274048, 'y': 49.729454, 'z': -1008.490723}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1304.703979, 'y': 122.504799, 'z': -1354.948364}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1877.799194, 'y': 82.37291, 'z': -1044.805298}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1253.010986, 'y': 127.902893, 'z': -1327.24292}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1126.968994, 'y': 125.861687, 'z': -1564.440186}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1804.173828, 'y': 83.623512, 'z': -1060.772827}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 5}
{'position': {'x': 2099.635986, 'y': 143.224594, 'z': -931.113159}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2186.052979, 'y': 132.500183, 'z': -1444.615234}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1594.123291, 'y': 49.105915, 'z': -998.884338}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1477.825806, 'y': 161.798538, 'z': -1156.273193}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2191.125, 'y': 142.306198, 'z': -1377.121704}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1524.796631, 'y': 58.426163, 'z': -978.266602}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1286.725342, 'y': 237.791321, 'z': -984.697205}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2083.01709, 'y': 143.390762, 'z': -929.451172}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1698.925415, 'y': 111.623154, 'z': -1224.82251}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1597.413086, 'y': 117.602997, 'z': -1234.420288}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1627.356201, 'y': 51.948429, 'z': -944.645508}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1985.305176, 'y': 124.323486, 'z': -1176.218262}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2268.943848, 'y': 122.056946, 'z': -950.68927}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2258.933838, 'y': 105.081276, 'z': -916.874695}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1702.096436, 'y': 103.428612, 'z': -1077.720947}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1480.180786, 'y': 27.0, 'z': -901.031555}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1462.235596, 'y': 141.348724, 'z': -1271.650391}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1503.505615, 'y': 53.195423, 'z': -973.77832}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1293.474121, 'y': 127.503456, 'z': -1511.270142}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1659.959717, 'y': 109.686867, 'z': -1243.634521}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2043.944946, 'y': 168.893906, 'z': -1113.302612}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2292.771973, 'y': 106.88446, 'z': -866.825684}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2053.73584, 'y': 130.14595, 'z': -1240.829224}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1656.805786, 'y': 109.800461, 'z': -1234.852661}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2256.220703, 'y': 123.392021, 'z': -1000.061462}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1646.46936, 'y': 50.060482, 'z': -995.818359}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1833.444458, 'y': 89.983833, 'z': -1092.099243}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1701.511963, 'y': 106.63826, 'z': -1104.999146}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1808.69812, 'y': 99.977516, 'z': -1218.712402}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2223.687988, 'y': 27.0, 'z': -821.324341}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 5}
{'position': {'x': 1811.336914, 'y': 53.480766, 'z': -963.338135}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1860.196411, 'y': 62.602364, 'z': -892.710815}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1634.638672, 'y': 27.0, 'z': -879.903503}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2275.087891, 'y': 119.782394, 'z': -938.842102}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1879.53125, 'y': 121.176689, 'z': -1194.207397}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1752.77124, 'y': 70.297371, 'z': -1068.725342}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2041.576538, 'y': 158.447845, 'z': -965.49176}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1680.085449, 'y': 130.635757, 'z': -1153.767944}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1273.98938, 'y': 115.624779, 'z': -1468.942505}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1819.493896, 'y': 95.563644, 'z': -1139.022583}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1775.597168, 'y': 99.198349, 'z': -1298.159302}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2123.486572, 'y': 140.234238, 'z': -1418.479126}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1855.214966, 'y': 99.638039, 'z': -1253.171631}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1359.239014, 'y': 191.034592, 'z': -1155.602661}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2023.590698, 'y': 140.381927, 'z': -1248.429077}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1937.351929, 'y': 27.0, 'z': -801.1297}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2032.837891, 'y': 157.236893, 'z': -1326.373169}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1990.687378, 'y': 123.937752, 'z': -1168.068481}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1954.794678, 'y': 59.334713, 'z': -879.609802}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1150.457031, 'y': 122.200584, 'z': -1487.703857}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1731.01062, 'y': 51.038162, 'z': -1017.18219}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1872.454712, 'y': 99.890129, 'z': -1282.520386}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1738.282471, 'y': 112.979988, 'z': -1124.242432}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1440.118652, 'y': 101.871956, 'z': -1340.45459}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2263.83667, 'y': 122.658028, 'z': -957.589539}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1664.676147, 'y': 51.479431, 'z': -1051.016357}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1940.268188, 'y': 27.0, 'z': -825.819092}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1532.228271, 'y': 59.346809, 'z': -992.626465}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1528.376099, 'y': 111.008972, 'z': -1286.715454}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2143.342773, 'y': 149.145584, 'z': -1191.40979}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2125.48584, 'y': 143.329269, 'z': -936.059326}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1755.877075, 'y': 119.593056, 'z': -1179.150635}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1480.098999, 'y': 120.310112, 'z': -1079.386963}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1777.683716, 'y': 52.150333, 'z': -941.43634}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1725.513428, 'y': 50.021366, 'z': -932.779053}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1522.594971, 'y': 126.022118, 'z': -1103.85791}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1856.954346, 'y': 69.363037, 'z': -970.770264}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'suna_sabaku', 'area_no': 5}
{'position': {'x': 1324.77771, 'y': 122.889069, 'z': -1355.353882}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1355.619263, 'y': 246.411942, 'z': -985.007935}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1743.711182, 'y': 97.147903, 'z': -1251.422974}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1840.011963, 'y': 27.0, 'z': -836.031799}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1339.543945, 'y': 126.857086, 'z': -1484.808228}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1698.791748, 'y': 50.517334, 'z': -975.16333}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2099.280273, 'y': 133.820602, 'z': -1443.247803}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2159.15332, 'y': 27.0, 'z': -795.75647}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1647.992065, 'y': 109.83947, 'z': -1236.174316}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1900.251343, 'y': 61.874672, 'z': -892.549194}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1280.449463, 'y': 123.797577, 'z': -1322.194336}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1958.08252, 'y': 27.0, 'z': -813.796204}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1863.92334, 'y': 76.89576, 'z': -1019.877991}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2083.116699, 'y': 27.0, 'z': -777.762756}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1377.141846, 'y': 194.899384, 'z': -1102.252686}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1398.001709, 'y': 184.85524, 'z': -1238.661743}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1597.07666, 'y': 49.097084, 'z': -1027.806641}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1910.50415, 'y': 63.206944, 'z': -845.263733}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1718.549194, 'y': 99.617363, 'z': -1287.789429}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1781.420654, 'y': 27.0, 'z': -869.474976}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1154.285889, 'y': 122.521408, 'z': -1493.501099}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1836.468018, 'y': 97.357018, 'z': -1160.244141}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1708.319946, 'y': 51.475285, 'z': -999.980652}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1675.072632, 'y': 27.0, 'z': -887.542175}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1874.919922, 'y': 71.035439, 'z': -979.797546}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1820.068237, 'y': 97.185165, 'z': -1157.831299}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1671.34436, 'y': 128.881943, 'z': -1196.44043}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2133.381592, 'y': 153.305969, 'z': -1246.408813}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1879.533691, 'y': 78.155533, 'z': -1021.633789}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1697.185669, 'y': 50.23, 'z': -965.932983}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1886.592773, 'y': 118.302948, 'z': -1131.979248}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1828.786865, 'y': 99.279739, 'z': -1256.0177}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1297.221924, 'y': 208.857269, 'z': -1124.547729}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1931.332642, 'y': 129.170471, 'z': -983.18219}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1352.809692, 'y': 196.391312, 'z': -1128.34021}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1637.708496, 'y': 100.103767, 'z': -1289.109009}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1699.853149, 'y': 104.2444, 'z': -1086.240723}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1569.374512, 'y': 51.943008, 'z': -1018.657593}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1853.662231, 'y': 57.861008, 'z': -953.983948}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1815.247803, 'y': 88.462776, 'z': -1085.931641}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1793.524048, 'y': 83.651802, 'z': -1070.870239}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2286.424072, 'y': 103.426041, 'z': -905.27771}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1258.522339, 'y': 125.491982, 'z': -1494.828979}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1579.765747, 'y': 27.0, 'z': -866.720154}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1885.943604, 'y': 99.951172, 'z': -1255.631836}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2269.127197, 'y': 103.695541, 'z': -878.621094}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1884.894165, 'y': 63.299126, 'z': -861.002808}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1736.748291, 'y': 51.960308, 'z': -970.04657}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1656.80481, 'y': 50.207214, 'z': -1032.006592}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1285.423584, 'y': 237.99115, 'z': -962.866455}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1731.667358, 'y': 112.371078, 'z': -1127.23999}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1538.734863, 'y': 102.162468, 'z': -1328.113892}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1851.453247, 'y': 99.46286, 'z': -1300.32312}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1940.919678, 'y': 60.922226, 'z': -891.242798}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1783.03125, 'y': 27.0, 'z': -853.451172}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1852.691162, 'y': 86.954964, 'z': -1072.053833}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1400.549927, 'y': 180.356674, 'z': -1190.865723}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1519.057861, 'y': 102.236153, 'z': -1337.325928}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1849.249146, 'y': 60.352955, 'z': -913.35144}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2026.28418, 'y': 151.579636, 'z': -985.44696}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2382.741455, 'y': 116.012985, 'z': -968.8927}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1862.036621, 'y': 91.268738, 'z': -1088.235718}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1934.250122, 'y': 105.371483, 'z': -1293.327759}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1523.302734, 'y': 117.530266, 'z': -1049.433472}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1807.835449, 'y': 99.303444, 'z': -1252.318481}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1888.546753, 'y': 83.398682, 'z': -1048.039429}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1766.684326, 'y': 119.598236, 'z': -1144.842651}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
