{'position': {'x': 4905.192871, 'y': 27.0, 'z': -2093.219727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4531.832031, 'y': 27.0, 'z': -1476.171753}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4733.23877, 'y': 27.0, 'z': -3080.162109}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4705.527344, 'y': 28.264627, 'z': -2248.060303}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4597.671875, 'y': 27.0, 'z': -2881.521973}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4335.693359, 'y': 28.6341, 'z': -2418.977783}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4721.335938, 'y': 27.0, 'z': -3022.772949}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4234.518066, 'y': 27.0, 'z': -1615.73645}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4832.602539, 'y': 27.0, 'z': -1855.419312}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4760.314453, 'y': 27.0, 'z': -1766.660522}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4787.754883, 'y': 27.0, 'z': -2543.881348}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4740.152832, 'y': 27.0, 'z': -2806.537598}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4523.831543, 'y': 27.0, 'z': -1452.856689}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4656.188965, 'y': 27.0, 'z': -2128.085938}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4676.391602, 'y': 27.0, 'z': -1877.924316}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4309.797363, 'y': 27.0, 'z': -2357.64917}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4812.99707, 'y': 27.0, 'z': -2757.016357}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4359.262695, 'y': 27.0, 'z': -2627.270752}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4762.563965, 'y': 27.0, 'z': -1751.757324}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4804.222168, 'y': 27.0, 'z': -2713.265381}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4403.690918, 'y': 27.0, 'z': -1650.093262}, 'level_range': {'x': 14.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4747.509277, 'y': 27.0, 'z': -2274.885498}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4751.902832, 'y': 27.0, 'z': -2988.040771}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4316.918457, 'y': 27.0, 'z': -2335.759521}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4785.45459, 'y': 27.0, 'z': -1781.816284}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4685.211914, 'y': 27.0, 'z': -3164.654053}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4746.972656, 'y': 27.0, 'z': -2994.088379}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4352.797363, 'y': 27.0, 'z': -2590.953125}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4372.918457, 'y': 27.0, 'z': -2320.32373}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4369.418945, 'y': 27.0, 'z': -2337.419434}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4825.512695, 'y': 27.0, 'z': -1870.973633}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4619.604004, 'y': 27.0, 'z': -3023.132813}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4599.515137, 'y': 27.0, 'z': -1622.385498}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4774.088867, 'y': 27.0, 'z': -2392.53833}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4750.916992, 'y': 27.0, 'z': -1779.78186}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4756.544922, 'y': 27.0, 'z': -1903.491943}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4385.42334, 'y': 27.0, 'z': -2395.62915}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4842.99707, 'y': 27.0, 'z': -2587.291748}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4392.05127, 'y': 27.0, 'z': -2336.859863}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4378.462402, 'y': 27.0, 'z': -2382.842773}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4339.426758, 'y': 27.0, 'z': -2442.302734}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4357.890137, 'y': 27.0, 'z': -2360.970215}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4687.486328, 'y': 40.428406, 'z': -2313.529785}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4718.692871, 'y': 27.0, 'z': -3007.638672}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4678.509277, 'y': 27.0, 'z': -3178.349609}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4716.673828, 'y': 27.0, 'z': -1694.886108}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4399.125977, 'y': 27.0, 'z': -2425.666992}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4862.3125, 'y': 27.0, 'z': -2539.400635}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4532.786133, 'y': 27.0, 'z': -1639.040405}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4364.41748, 'y': 27.0, 'z': -2453.024902}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4584.400879, 'y': 27.0, 'z': -1582.807861}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4771.432617, 'y': 27.0, 'z': -1797.721191}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4614.003906, 'y': 27.0, 'z': -3134.361816}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4668.594727, 'y': 27.0, 'z': -2013.89209}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4701.844238, 'y': 27.0, 'z': -1678.746948}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.84375, 'y': 27.0, 'z': -2540.665771}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4684.913086, 'y': 27.0, 'z': -3134.860107}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4711.063965, 'y': 27.0, 'z': -3143.598145}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4326.543945, 'y': 27.0485, 'z': -2403.286377}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4296.139648, 'y': 27.0, 'z': -2450.906738}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4606.148438, 'y': 27.0, 'z': -2202.323975}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4522.178223, 'y': 27.0, 'z': -1501.997437}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4710.173828, 'y': 27.0, 'z': -3093.5271}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4680.683105, 'y': 27.0, 'z': -3165.030518}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4767.525391, 'y': 27.0, 'z': -1755.687622}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4595.788574, 'y': 27.0, 'z': -1568.943848}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4601.119141, 'y': 27.0, 'z': -1614.113403}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.41748, 'y': 27.0, 'z': -3040.230225}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4317.269531, 'y': 27.0, 'z': -2457.124023}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4334.306641, 'y': 28.518778, 'z': -2413.853516}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4877.877441, 'y': 27.0, 'z': -2467.414795}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4692.307617, 'y': 27.0, 'z': -3070.039795}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4312.882324, 'y': 27.0, 'z': -2394.24292}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4735.481934, 'y': 27.0, 'z': -1763.746094}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4287.286133, 'y': 27.0, 'z': -1601.004883}, 'level_range': {'x': 14.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4338.40332, 'y': 27.0, 'z': -2333.381348}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4710.283691, 'y': 27.0, 'z': -3060.880615}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4359.175293, 'y': 28.7749, 'z': -2383.510254}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4691.263184, 'y': 35.663441, 'z': -2289.755127}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4315.654297, 'y': 27.0, 'z': -2349.302979}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4375.249512, 'y': 27.0, 'z': -2739.896729}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.268555, 'y': 27.0, 'z': -1888.010742}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4328.53418, 'y': 27.0, 'z': -2398.0271}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4752.691895, 'y': 27.0, 'z': -2814.327393}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4385.297363, 'y': 27.0, 'z': -2432.151611}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4294.976074, 'y': 27.0, 'z': -2383.467529}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4761.34082, 'y': 27.0, 'z': -2115.118408}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4339.748047, 'y': 27.0, 'z': -2461.146484}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4690.844727, 'y': 27.0, 'z': -3001.43042}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4358.963867, 'y': 27.0, 'z': -2329.694092}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4554.136719, 'y': 27.0, 'z': -1702.066162}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4583.208008, 'y': 27.0, 'z': -2161.060547}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4391.648438, 'y': 27.0, 'z': -2412.477051}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4780.633789, 'y': 27.0, 'z': -2765.420898}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4910.740234, 'y': 27.0, 'z': -2551.168945}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4715.864746, 'y': 27.0, 'z': -2236.64502}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4710.618652, 'y': 27.0, 'z': -2335.661865}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4834.577148, 'y': 27.0, 'z': -2446.769775}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4554.338867, 'y': 27.0, 'z': -1516.249023}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4826.10498, 'y': 27.0, 'z': -2621.209961}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4640.586914, 'y': 27.0, 'z': -2322.296143}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4326.063477, 'y': 27.976179, 'z': -2421.13501}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4622.001465, 'y': 27.0, 'z': -3160.777832}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4278.058105, 'y': 27.0, 'z': -2407.614746}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4391.467285, 'y': 27.0, 'z': -2358.866699}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4527.721191, 'y': 27.0, 'z': -1464.262939}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4352.188965, 'y': 29.542192, 'z': -2393.534668}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4631.677734, 'y': 27.0, 'z': -1579.866089}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4670.120117, 'y': 27.0, 'z': -3150.245361}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4367.259277, 'y': 27.0, 'z': -2424.933838}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4745.436035, 'y': 27.0, 'z': -2889.763184}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4722.718262, 'y': 27.0, 'z': -2943.528076}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4555.054199, 'y': 27.0, 'z': -2120.345703}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4743.727051, 'y': 27.0, 'z': -2984.353516}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4053.08252, 'y': 27.0, 'z': -1576.883179}, 'level_range': {'x': 14.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4601.562012, 'y': 27.0, 'z': -2930.931885}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4579.535156, 'y': 27.0, 'z': -1543.976563}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4786.293945, 'y': 27.0, 'z': -2685.411621}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4827.367188, 'y': 27.0, 'z': -2729.28125}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.794922, 'y': 27.0, 'z': -1956.416016}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4665.586914, 'y': 27.0, 'z': -1678.79834}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4798.314453, 'y': 27.0, 'z': -2625.036621}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4737.662598, 'y': 27.0, 'z': -1740.850098}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4684.854492, 'y': 27.0, 'z': -3060.8125}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4548.711426, 'y': 27.0, 'z': -2132.693115}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4697.488281, 'y': 27.0, 'z': -3097.777588}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4305.276855, 'y': 27.0, 'z': -2402.287842}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4858.990234, 'y': 27.0, 'z': -2378.197266}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4337.222656, 'y': 27.0, 'z': -2346.779053}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4691.198242, 'y': 27.0, 'z': -2364.009033}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4914.052734, 'y': 27.0, 'z': -2023.471558}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4742.772461, 'y': 27.0, 'z': -2309.994385}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4317.680664, 'y': 27.0, 'z': -2443.361816}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4309.049805, 'y': 27.0, 'z': -1529.10791}, 'level_range': {'x': 14.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4732.741211, 'y': 27.0, 'z': -2905.289551}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4561.117188, 'y': 27.0, 'z': -1667.68689}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4522.905273, 'y': 27.0, 'z': -1474.291016}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4806.23291, 'y': 27.0, 'z': -2801.432617}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4576.041504, 'y': 27.0, 'z': -2969.333984}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4425.757324, 'y': 27.0, 'z': -2848.462158}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4795.299805, 'y': 27.0, 'z': -2814.76123}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4291.417969, 'y': 27.0, 'z': -2367.340332}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4519.727539, 'y': 27.0, 'z': -1699.631348}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4651.953125, 'y': 27.0, 'z': -2154.833252}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4795.456543, 'y': 27.0, 'z': -2774.061768}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4595.983398, 'y': 27.0, 'z': -2161.520508}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
